seed,fold,accuracy,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,macro_f1,weighted_f1,roc_auc,pr_auc,confusion_matrix
42,0,0.8631578947368421,0.7567567567567568,0.875,0.8115942028985507,32,0.9310344827586207,0.8571428571428571,0.8925619834710743,63,0.8520780931848126,0.8652886258045401,0.9122023809523809,0.9636764454289277,"{'TN': 28, 'FP': 4, 'FN': 9, 'TP': 54}"
42,1,0.8315789473684211,0.7,0.875,0.7777777777777777,32,0.9272727272727272,0.8095238095238095,0.864406779661017,63,0.8210922787193974,0.8352264842898206,0.9171626984126984,0.9601226916383299,"{'TN': 28, 'FP': 4, 'FN': 12, 'TP': 51}"
42,2,0.8315789473684211,0.7222222222222222,0.8125,0.7647058823529411,32,0.8983050847457628,0.8412698412698413,0.8688524590163935,63,0.8167791706846672,0.8337715068771253,0.9136904761904762,0.9577097893974345,"{'TN': 26, 'FP': 6, 'FN': 10, 'TP': 53}"
42,3,0.851063829787234,0.75,0.84375,0.7941176470588235,32,0.9137931034482759,0.8548387096774194,0.8833333333333333,62,0.8387254901960783,0.852962035878181,0.9445564516129032,0.974248618233587,"{'TN': 27, 'FP': 5, 'FN': 9, 'TP': 53}"
42,4,0.8723404255319149,0.8064516129032258,0.8064516129032258,0.8064516129032258,31,0.9047619047619048,0.9047619047619048,0.9047619047619048,63,0.8556067588325653,0.8723404255319149,0.9457245263696876,0.9743177373327538,"{'TN': 25, 'FP': 6, 'FN': 6, 'TP': 57}"
123,0,0.8421052631578947,0.7428571428571429,0.8125,0.7761194029850748,32,0.9,0.8571428571428571,0.8780487804878048,63,0.8270840917364397,0.8437146743816222,0.9290674603174603,0.9605466930547524,"{'TN': 26, 'FP': 6, 'FN': 9, 'TP': 54}"
123,1,0.8736842105263158,0.7777777777777778,0.875,0.823529411764706,32,0.9322033898305084,0.873015873015873,0.9016393442622951,63,0.8625843780135005,0.875328630157844,0.9489087301587301,0.9757978515112722,"{'TN': 28, 'FP': 4, 'FN': 8, 'TP': 55}"
123,2,0.8526315789473684,0.7647058823529411,0.8125,0.787878787878788,32,0.9016393442622951,0.873015873015873,0.8870967741935485,63,0.837487781036168,0.8536759788033133,0.933531746031746,0.9700771505021777,"{'TN': 26, 'FP': 6, 'FN': 8, 'TP': 55}"
123,3,0.8404255319148937,0.7428571428571429,0.8125,0.7761194029850748,32,0.8983050847457628,0.8548387096774194,0.8760330578512397,62,0.8260762304181571,0.8420198987478643,0.9304435483870968,0.9687889773853633,"{'TN': 26, 'FP': 6, 'FN': 9, 'TP': 53}"
123,4,0.8085106382978723,0.6756756756756757,0.8064516129032258,0.7352941176470588,31,0.8947368421052632,0.8095238095238095,0.8500000000000001,63,0.7926470588235295,0.812171464330413,0.8945212493599591,0.9507628469768477,"{'TN': 25, 'FP': 6, 'FN': 12, 'TP': 51}"
777,0,0.9157894736842105,0.8529411764705882,0.90625,0.8787878787878787,32,0.9508196721311475,0.9206349206349206,0.9354838709677418,63,0.9071358748778103,0.9163862736018932,0.9637896825396826,0.984284984727861,"{'TN': 29, 'FP': 3, 'FN': 5, 'TP': 58}"
777,1,0.8631578947368421,0.7567567567567568,0.875,0.8115942028985507,32,0.9310344827586207,0.8571428571428571,0.8925619834710743,63,0.8520780931848126,0.8652886258045401,0.9280753968253969,0.968740469879638,"{'TN': 28, 'FP': 4, 'FN': 9, 'TP': 54}"
777,2,0.7894736842105263,0.6578947368421053,0.78125,0.7142857142857143,32,0.8771929824561403,0.7936507936507936,0.8333333333333334,63,0.7738095238095238,0.793233082706767,0.8874007936507936,0.9503189979378361,"{'TN': 25, 'FP': 7, 'FN': 13, 'TP': 50}"
777,3,0.8617021276595744,0.7714285714285715,0.84375,0.8059701492537314,32,0.9152542372881356,0.8709677419354839,0.8925619834710744,62,0.8492660663624029,0.8630839122481491,0.9309475806451614,0.9653989478677085,"{'TN': 27, 'FP': 5, 'FN': 8, 'TP': 54}"
777,4,0.8404255319148937,0.7222222222222222,0.8387096774193549,0.7761194029850746,31,0.9137931034482759,0.8412698412698413,0.8760330578512397,63,0.8260762304181571,0.8430828099698449,0.916026625704045,0.9615897277447334,"{'TN': 26, 'FP': 5, 'FN': 10, 'TP': 53}"
