seed,fold,accuracy,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,macro_f1,weighted_f1,roc_auc,pr_auc,confusion_matrix
42,0,0.8631578947368421,0.7209302325581395,0.96875,0.8266666666666667,32,0.9807692307692307,0.8095238095238095,0.8869565217391304,63,0.8568115942028985,0.8666483600305109,0.8958333333333333,0.9595670237444172,"{'TN': 31, 'FP': 1, 'FN': 12, 'TP': 51}"
42,1,0.8526315789473684,0.7368421052631579,0.875,0.7999999999999999,32,0.9298245614035088,0.8412698412698413,0.8833333333333334,63,0.8416666666666667,0.8552631578947368,0.9221230158730158,0.9681252808461376,"{'TN': 28, 'FP': 4, 'FN': 10, 'TP': 53}"
42,2,0.8421052631578947,0.7297297297297297,0.84375,0.7826086956521738,32,0.9137931034482759,0.8412698412698413,0.8760330578512397,63,0.8293208767517068,0.8445637990052386,0.9193948412698412,0.958496125686045,"{'TN': 27, 'FP': 5, 'FN': 10, 'TP': 53}"
42,3,0.851063829787234,0.75,0.84375,0.7941176470588235,32,0.9137931034482759,0.8548387096774194,0.8833333333333333,62,0.8387254901960783,0.852962035878181,0.9007056451612904,0.9590079012398471,"{'TN': 27, 'FP': 5, 'FN': 9, 'TP': 53}"
42,4,0.8936170212765957,0.8387096774193549,0.8387096774193549,0.8387096774193549,31,0.9206349206349206,0.9206349206349206,0.9206349206349206,63,0.8796722990271377,0.8936170212765957,0.9349718381976447,0.9555891087289399,"{'TN': 26, 'FP': 5, 'FN': 5, 'TP': 58}"
123,0,0.8210526315789474,0.6829268292682927,0.875,0.767123287671233,32,0.9259259259259259,0.7936507936507936,0.8547008547008547,63,0.8109120711860438,0.8252010426487716,0.8794642857142858,0.928616194110062,"{'TN': 28, 'FP': 4, 'FN': 13, 'TP': 50}"
123,1,0.8631578947368421,0.7567567567567568,0.875,0.8115942028985507,32,0.9310344827586207,0.8571428571428571,0.8925619834710743,63,0.8520780931848126,0.8652886258045401,0.9325396825396826,0.970195784700411,"{'TN': 28, 'FP': 4, 'FN': 9, 'TP': 54}"
123,2,0.9263157894736842,0.8571428571428571,0.9375,0.8955223880597014,32,0.9666666666666667,0.9206349206349206,0.943089430894309,63,0.9193059094770053,0.927066848044757,0.9598214285714286,0.9829492077945263,"{'TN': 30, 'FP': 2, 'FN': 5, 'TP': 58}"
123,3,0.8723404255319149,0.7631578947368421,0.90625,0.8285714285714286,32,0.9464285714285714,0.8548387096774194,0.8983050847457628,62,0.8634382566585956,0.8745659677502448,0.9107862903225806,0.9626633782043748,"{'TN': 29, 'FP': 3, 'FN': 9, 'TP': 53}"
123,4,0.851063829787234,0.7297297297297297,0.8709677419354839,0.7941176470588235,31,0.9298245614035088,0.8412698412698413,0.8833333333333334,63,0.8387254901960783,0.8539111389236546,0.9119303635432667,0.9631625078892903,"{'TN': 27, 'FP': 4, 'FN': 10, 'TP': 53}"
777,0,0.9157894736842105,0.8,1.0,0.888888888888889,32,1.0,0.873015873015873,0.9322033898305084,63,0.9105461393596986,0.9176132421449102,0.9558531746031746,0.9813876316816597,"{'TN': 32, 'FP': 0, 'FN': 8, 'TP': 55}"
777,1,0.8421052631578947,0.7575757575757576,0.78125,0.7692307692307692,32,0.8870967741935484,0.873015873015873,0.88,63,0.8246153846153846,0.8426882591093117,0.9320436507936508,0.9709764989765339,"{'TN': 25, 'FP': 7, 'FN': 8, 'TP': 55}"
777,2,0.8631578947368421,0.7209302325581395,0.96875,0.8266666666666667,32,0.9807692307692307,0.8095238095238095,0.8869565217391304,63,0.8568115942028985,0.8666483600305109,0.9250992063492063,0.9684846023573412,"{'TN': 31, 'FP': 1, 'FN': 12, 'TP': 51}"
777,3,0.8723404255319149,0.7941176470588235,0.84375,0.8181818181818182,32,0.9166666666666666,0.8870967741935484,0.9016393442622951,62,0.8599105812220567,0.8732282715540477,0.9143145161290323,0.9551694895790619,"{'TN': 27, 'FP': 5, 'FN': 7, 'TP': 55}"
777,4,0.8191489361702128,0.675,0.8709677419354839,0.7605633802816901,31,0.9259259259259259,0.7936507936507936,0.8547008547008547,63,0.8076321174912724,0.8236555173924068,0.8612391193036355,0.9431426191569242,"{'TN': 27, 'FP': 4, 'FN': 13, 'TP': 50}"
